t,value
1622168420,0.043324308816987706
1622168944,0.044791321415572974
1622169869,0.044705088337373654
1622169943,0.05852071786633936
1622170003,0.059811895762199654
1622170063,0.014077163636517644
1622170219,0.04654781125948692
1622170322,0.05566888690728613
1622170464,0.05836747675950659
1622170524,0.05943072916211265
1622170584,0.009814791260448727
1622170644,0.011068193620319931
1622170704,0.012239717676710268
1622170863,0.04848134831202784
