t,value
1622168420,0.956119823832757
1622168944,0.9572346201056077
1622169869,0.9549497313610015
1622169943,0.9531054869017194
1622170003,0.9562455074494656
1622170063,0.9577044518906831
1622170219,0.9533358704810049
1622170322,0.9561198373858848
1622170464,0.9516061548849907
1622170524,0.9543863175970028
1622170584,0.9556483158834805
1622170644,0.9492910462551891
1622170704,0.9495309076625923
1622170863,0.9551070867800245
