t,value
1622168420,1073741824
1622168944,1073741824
1622169869,1073741824
1622169943,1073741824
1622170003,1073741824
1622170063,1073741824
1622170219,1073741824
1622170322,1073741824
1622170464,1073741824
1622170524,1073741824
1622170584,1073741824
1622170644,1073741824
1622170704,1073741824
1622170863,1073741824
