t,value
1622168420,134676480
1622168944,134676480
1622169869,134676480
1622169943,134676480
1622170003,134676480
1622170063,134676480
1622170219,134676480
1622170322,134676480
1622170464,134676480
1622170524,134676480
1622170584,134676480
1622170644,134676480
1622170704,134676480
1622170863,134676480
