t,value
1622168420,1873805312
1622168944,1873805312
1622169869,1873805312
1622169943,1873805312
1622170003,1873805312
1622170063,1873805312
1622170219,1873805312
1622170322,1873805312
1622170464,1873805312
1622170524,1873805312
1622170584,1873805312
1622170644,1873805312
1622170704,1873805312
1622170863,1873805312
