t,value
1622168420,4587520
1622168944,4587520
1622169869,4636672
1622169943,4849664
1622170003,4849664
1622170063,4849664
1622170219,4587520
1622170322,4849664
1622170464,4849664
1622170524,4849664
1622170584,4849664
1622170644,4849664
1622170704,4849664
1622170863,4587520
