t,value
1622168420,0.0
1622168944,0.0
1622169869,0.0048828125
1622169943,0.005859375
1622170003,0.0048828125
1622170063,0.0068359375
1622170219,0.0048828125
1622170322,0.005859375
1622170464,0.005859375
1622170524,0.0048828125
1622170584,0.0048828125
1622170644,0.0048828125
1622170704,0.0048828125
1622170863,0.0048828125
