t,value
1622168420,5242880
1622168944,5242880
1622169869,5242880
1622169943,5242880
1622170003,5242880
1622170063,5242880
1622170219,5242880
1622170322,5242880
1622170464,5242880
1622170524,5242880
1622170584,5242880
1622170644,5242880
1622170704,5242880
1622170863,5242880
